project	field_data_id	sample_id	sample_id_class	canonical_candidate	unified_taxon_name	unified_taxon_source	unified_taxon_status	taxon_candidate_fields_present	taxon_unified_conflict	primary_taxon_fields_empty	field.MatchedCanonical	field.TaxonId	field.catalogue_number	field.collector_fullname	field.collector_inat	field.collector_orcid	field.comment_eco	field.comment_env	field.date	field.date_created	field.date_updated	field.extracted_id	field.geometry	field.herbivory_percent	field.id	field.inat_upload	field.ipen	field.is_wild	field.latitude	field.longitude	field.match_name	field.name_proposition	field.no_name_on_list	field.observation_subject	field.ott_id	field.picture_cut	field.picture_detail	field.picture_free	field.picture_general	field.picture_panel	field.picture_panel_label	field.project	field.qfield_project	field.rank	field.sample_id	field.sample_name	field.soil_type	field.taxon_name	field.taxon_name_final	field.temperature_°C	field.unique_id	field.unknown	field.user_created	field.user_updated	field.uuid_qfield	field.weather	field.wikidataID	field.x_coord	field.y_coord	directus_row_json
artemisia_absinthium	67973	absi_000235	canonical		Artemisa campestris	name_proposition	resolved_from_fallback_taxon_field	name_proposition		taxon_name;sample_name;taxon_name_final				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20240628092724	2025-03-04T13:01:08.563Z	2025-08-14T14:01:26.120Z		"{""coordinates"": [7.077793826172538, 46.12274336092711], ""type"": ""Point""}"		67973	1		1	7.0777936	46.12274		Artemisa campestris	1	Leaf		DCIM/artemisia_absinthium/Artemisa campestris_absi_000235_04.jpg	DCIM/artemisia_absinthium/Artemisa campestris_absi_000235_03.jpg		DCIM/artemisia_absinthium/Artemisa campestris_absi_000235_02.jpg	DCIM/artemisia_absinthium/Artemisa campestris_absi_000235_01.jpg	DCIM/artemisia_absinthium/Artemisa campestris_absi_000235_05.jpg		artemisia_absinthium		absi_000235								053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2572106	1107980.9	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20240628092724"", ""date_created"": ""2025-03-04T13:01:08.563Z"", ""date_updated"": ""2025-08-14T14:01:26.120Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [7.077793826172538, 46.12274336092711], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 67973, ""inat_upload"": 1, ""ipen"": null, ""is_wild"": 1, ""latitude"": 7.0777936, ""longitude"": 46.12274, ""match_name"": null, ""name_proposition"": ""Artemisa campestris"", ""no_name_on_list"": 1, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/artemisia_absinthium/Artemisa campestris_absi_000235_04.jpg"", ""picture_detail"": ""DCIM/artemisia_absinthium/Artemisa campestris_absi_000235_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/artemisia_absinthium/Artemisa campestris_absi_000235_02.jpg"", ""picture_panel"": ""DCIM/artemisia_absinthium/Artemisa campestris_absi_000235_01.jpg"", ""picture_panel_label"": ""DCIM/artemisia_absinthium/Artemisa campestris_absi_000235_05.jpg"", ""project"": null, ""qfield_project"": ""artemisia_absinthium"", ""rank"": null, ""sample_id"": ""absi_000235"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": null, ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2572106, ""y_coord"": 1107980.9}"
artemisia_absinthium	67983	absi_000165	canonical		Artemisia vallesiaca	name_proposition	resolved_from_fallback_taxon_field	name_proposition		taxon_name;sample_name;taxon_name_final				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20240628114812	2025-03-04T13:01:08.865Z	2025-08-14T14:01:26.483Z		"{""coordinates"": [7.20734495271788, 45.94751110085785], ""type"": ""Point""}"		67983	1		1	7.207345	45.94751		Artemisia vallesiaca	1	Leaf		DCIM/artemisia_absinthium/Artemisia vallesiaca_absi_000165_04.jpg	DCIM/artemisia_absinthium/Artemisia vallesiaca_absi_000165_03.jpg		DCIM/artemisia_absinthium/Artemisia vallesiaca_absi_000165_02.jpg	DCIM/artemisia_absinthium/Artemisia vallesiaca_absi_000165_01.jpg	DCIM/artemisia_absinthium/Artemisia vallesiaca_absi_000165_05.jpg		artemisia_absinthium		absi_000165								053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2582062.5	1088463	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20240628114812"", ""date_created"": ""2025-03-04T13:01:08.865Z"", ""date_updated"": ""2025-08-14T14:01:26.483Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [7.20734495271788, 45.94751110085785], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 67983, ""inat_upload"": 1, ""ipen"": null, ""is_wild"": 1, ""latitude"": 7.207345, ""longitude"": 45.94751, ""match_name"": null, ""name_proposition"": ""Artemisia vallesiaca"", ""no_name_on_list"": 1, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/artemisia_absinthium/Artemisia vallesiaca_absi_000165_04.jpg"", ""picture_detail"": ""DCIM/artemisia_absinthium/Artemisia vallesiaca_absi_000165_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/artemisia_absinthium/Artemisia vallesiaca_absi_000165_02.jpg"", ""picture_panel"": ""DCIM/artemisia_absinthium/Artemisia vallesiaca_absi_000165_01.jpg"", ""picture_panel_label"": ""DCIM/artemisia_absinthium/Artemisia vallesiaca_absi_000165_05.jpg"", ""project"": null, ""qfield_project"": ""artemisia_absinthium"", ""rank"": null, ""sample_id"": ""absi_000165"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": null, ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2582062.5, ""y_coord"": 1088463}"
artemisia_absinthium	68002	absi_000172	canonical		Artemisia campestris	name_proposition	resolved_from_fallback_taxon_field	name_proposition		taxon_name;sample_name;taxon_name_final				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20240628142933	2025-03-04T13:01:09.430Z	2025-08-14T14:01:27.195Z		"{""coordinates"": [7.150670549112799, 46.02586367740266], ""type"": ""Point""}"		68002	1		1	7.1506705	46.025864		Artemisia campestris	1	Leaf		DCIM/artemisia_absinthium/Artemisia campestris_absi_000172_04.jpg	DCIM/artemisia_absinthium/Artemisia campestris_absi_000172_03.jpg		DCIM/artemisia_absinthium/Artemisia campestris_absi_000172_02.jpg	DCIM/artemisia_absinthium/Artemisia campestris_absi_000172_01.jpg	DCIM/artemisia_absinthium/Artemisia campestris_absi_000172_05.jpg		artemisia_absinthium		absi_000172								053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2577699.8	1097187.8	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20240628142933"", ""date_created"": ""2025-03-04T13:01:09.430Z"", ""date_updated"": ""2025-08-14T14:01:27.195Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [7.150670549112799, 46.02586367740266], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 68002, ""inat_upload"": 1, ""ipen"": null, ""is_wild"": 1, ""latitude"": 7.1506705, ""longitude"": 46.025864, ""match_name"": null, ""name_proposition"": ""Artemisia campestris"", ""no_name_on_list"": 1, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/artemisia_absinthium/Artemisia campestris_absi_000172_04.jpg"", ""picture_detail"": ""DCIM/artemisia_absinthium/Artemisia campestris_absi_000172_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/artemisia_absinthium/Artemisia campestris_absi_000172_02.jpg"", ""picture_panel"": ""DCIM/artemisia_absinthium/Artemisia campestris_absi_000172_01.jpg"", ""picture_panel_label"": ""DCIM/artemisia_absinthium/Artemisia campestris_absi_000172_05.jpg"", ""project"": null, ""qfield_project"": ""artemisia_absinthium"", ""rank"": null, ""sample_id"": ""absi_000172"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": null, ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2577699.8, ""y_coord"": 1097187.8}"
artemisia_absinthium	68003	absi_000171	canonical		Artemisia vulgaris	name_proposition	resolved_from_fallback_taxon_field	name_proposition		taxon_name;sample_name;taxon_name_final				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20240628143209	2025-03-04T13:01:09.460Z	2025-08-14T14:01:27.233Z		"{""coordinates"": [7.150602930416316, 46.02596580918075], ""type"": ""Point""}"		68003	1		1	7.150603	46.025967		Artemisia vulgaris	1	Leaf		DCIM/artemisia_absinthium/Artemisia vulgaris_absi_000171_04.jpg	DCIM/artemisia_absinthium/Artemisia vulgaris_absi_000171_03.jpg		DCIM/artemisia_absinthium/Artemisia vulgaris_absi_000171_02.jpg	DCIM/artemisia_absinthium/Artemisia vulgaris_absi_000171_01.jpg	DCIM/artemisia_absinthium/Artemisia vulgaris_absi_000171_05.jpg		artemisia_absinthium		absi_000171								053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2577694.5	1097199.1	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20240628143209"", ""date_created"": ""2025-03-04T13:01:09.460Z"", ""date_updated"": ""2025-08-14T14:01:27.233Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [7.150602930416316, 46.02596580918075], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 68003, ""inat_upload"": 1, ""ipen"": null, ""is_wild"": 1, ""latitude"": 7.150603, ""longitude"": 46.025967, ""match_name"": null, ""name_proposition"": ""Artemisia vulgaris"", ""no_name_on_list"": 1, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/artemisia_absinthium/Artemisia vulgaris_absi_000171_04.jpg"", ""picture_detail"": ""DCIM/artemisia_absinthium/Artemisia vulgaris_absi_000171_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/artemisia_absinthium/Artemisia vulgaris_absi_000171_02.jpg"", ""picture_panel"": ""DCIM/artemisia_absinthium/Artemisia vulgaris_absi_000171_01.jpg"", ""picture_panel_label"": ""DCIM/artemisia_absinthium/Artemisia vulgaris_absi_000171_05.jpg"", ""project"": null, ""qfield_project"": ""artemisia_absinthium"", ""rank"": null, ""sample_id"": ""absi_000171"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": null, ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2577694.5, ""y_coord"": 1097199.1}"
artemisia_absinthium	68014	absi_000173	canonical		Artemisia vulgaris	name_proposition	resolved_from_fallback_taxon_field	name_proposition		taxon_name;sample_name;taxon_name_final				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20240628153720	2025-03-04T13:01:09.801Z	2025-08-14T14:01:27.650Z		"{""coordinates"": [7.052387051600961, 46.0748557905119], ""type"": ""Point""}"		68014	1		1	7.052387	46.074856		Artemisia vulgaris	1	Leaf		DCIM/artemisia_absinthium/Artemisia vulgaris_absi_000173_04.jpg	DCIM/artemisia_absinthium/Artemisia vulgaris_absi_000173_03.jpg		DCIM/artemisia_absinthium/Artemisia vulgaris_absi_000173_02.jpg	DCIM/artemisia_absinthium/Artemisia vulgaris_absi_000173_01.jpg	DCIM/artemisia_absinthium/Artemisia vulgaris_absi_000173_05.jpg		artemisia_absinthium		absi_000173								053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2570115.8	1102666.9	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20240628153720"", ""date_created"": ""2025-03-04T13:01:09.801Z"", ""date_updated"": ""2025-08-14T14:01:27.650Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [7.052387051600961, 46.0748557905119], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 68014, ""inat_upload"": 1, ""ipen"": null, ""is_wild"": 1, ""latitude"": 7.052387, ""longitude"": 46.074856, ""match_name"": null, ""name_proposition"": ""Artemisia vulgaris"", ""no_name_on_list"": 1, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/artemisia_absinthium/Artemisia vulgaris_absi_000173_04.jpg"", ""picture_detail"": ""DCIM/artemisia_absinthium/Artemisia vulgaris_absi_000173_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/artemisia_absinthium/Artemisia vulgaris_absi_000173_02.jpg"", ""picture_panel"": ""DCIM/artemisia_absinthium/Artemisia vulgaris_absi_000173_01.jpg"", ""picture_panel_label"": ""DCIM/artemisia_absinthium/Artemisia vulgaris_absi_000173_05.jpg"", ""project"": null, ""qfield_project"": ""artemisia_absinthium"", ""rank"": null, ""sample_id"": ""absi_000173"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": null, ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2570115.8, ""y_coord"": 1102666.9}"
artemisia_absinthium	68015	absi_000174	canonical		Artemisia verlotiorum	name_proposition	resolved_from_fallback_taxon_field	name_proposition		taxon_name;sample_name;taxon_name_final				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20240628154153	2025-03-04T13:01:09.835Z	2025-08-14T14:01:27.688Z		"{""coordinates"": [7.052394321156823, 46.07475221989266], ""type"": ""Point""}"		68015	1		1	7.0523944	46.074753		Artemisia verlotiorum	1	Leaf		DCIM/artemisia_absinthium/Artemisia verlotiorum_absi_000174_04.jpg	DCIM/artemisia_absinthium/Artemisia verlotiorum_absi_000174_03.jpg		DCIM/artemisia_absinthium/Artemisia verlotiorum_absi_000174_02.jpg	DCIM/artemisia_absinthium/Artemisia verlotiorum_absi_000174_01.jpg	DCIM/artemisia_absinthium/Artemisia verlotiorum_absi_000174_05.jpg		artemisia_absinthium		absi_000174								053e0368-4ed8-4569-a070-81a22ad13957	053e0368-4ed8-4569-a070-81a22ad13957				2570116.2	1102655.4	"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20240628154153"", ""date_created"": ""2025-03-04T13:01:09.835Z"", ""date_updated"": ""2025-08-14T14:01:27.688Z"", ""extracted_id"": null, ""geometry"": {""coordinates"": [7.052394321156823, 46.07475221989266], ""type"": ""Point""}, ""herbivory_percent"": null, ""id"": 68015, ""inat_upload"": 1, ""ipen"": null, ""is_wild"": 1, ""latitude"": 7.0523944, ""longitude"": 46.074753, ""match_name"": null, ""name_proposition"": ""Artemisia verlotiorum"", ""no_name_on_list"": 1, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/artemisia_absinthium/Artemisia verlotiorum_absi_000174_04.jpg"", ""picture_detail"": ""DCIM/artemisia_absinthium/Artemisia verlotiorum_absi_000174_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/artemisia_absinthium/Artemisia verlotiorum_absi_000174_02.jpg"", ""picture_panel"": ""DCIM/artemisia_absinthium/Artemisia verlotiorum_absi_000174_01.jpg"", ""picture_panel_label"": ""DCIM/artemisia_absinthium/Artemisia verlotiorum_absi_000174_05.jpg"", ""project"": null, ""qfield_project"": ""artemisia_absinthium"", ""rank"": null, ""sample_id"": ""absi_000174"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": null, ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": 2570116.2, ""y_coord"": 1102655.4}"
