project	field_data_id	sample_id	sample_id_class	canonical_candidate	unified_taxon_name	unified_taxon_source	unified_taxon_status	taxon_candidate_fields_present	taxon_unified_conflict	primary_taxon_fields_empty	field.MatchedCanonical	field.TaxonId	field.catalogue_number	field.collector_fullname	field.collector_inat	field.collector_orcid	field.comment_eco	field.comment_env	field.date	field.date_created	field.date_updated	field.extracted_id	field.geometry	field.herbivory_percent	field.id	field.inat_upload	field.ipen	field.is_wild	field.latitude	field.longitude	field.match_name	field.name_proposition	field.no_name_on_list	field.observation_subject	field.ott_id	field.picture_cut	field.picture_detail	field.picture_free	field.picture_general	field.picture_panel	field.picture_panel_label	field.project	field.qfield_project	field.rank	field.sample_id	field.sample_name	field.soil_type	field.taxon_name	field.taxon_name_final	field.temperature_°C	field.unique_id	field.unknown	field.user_created	field.user_updated	field.uuid_qfield	field.weather	field.wikidataID	field.x_coord	field.y_coord	directus_row_json
droguier_jbn	74459	drog_000563	canonical		Chondrus crispus stackhouse	name_proposition	resolved_from_fallback_taxon_field	name_proposition		taxon_name;sample_name;taxon_name_final				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260126133135	2026-01-29T15:12:43.561Z					74459	1		0				Chondrus crispus stackhouse	1	Leaf		DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000563_04.jpg	DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000563_03.jpg		DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg	DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000563_01.jpg	DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000563_05.jpg		droguier_jbn		drog_000563								053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260126133135"", ""date_created"": ""2026-01-29T15:12:43.561Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74459, ""inat_upload"": 1, ""ipen"": null, ""is_wild"": 0, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Chondrus crispus stackhouse"", ""no_name_on_list"": 1, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000563_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000563_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000563_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000563_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000563"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": null, ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_jbn	74460	drog_000560	canonical		Chondrus crispus stackhouse	name_proposition	resolved_from_fallback_taxon_field	name_proposition		taxon_name;sample_name;taxon_name_final				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260126133426	2026-01-29T15:12:43.609Z					74460	1		0				Chondrus crispus stackhouse	1	Leaf		DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000560_04.jpg	DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000560_03.jpg		DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg	DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000560_01.jpg	DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000560_05.jpg		droguier_jbn		drog_000560								053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260126133426"", ""date_created"": ""2026-01-29T15:12:43.609Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74460, ""inat_upload"": 1, ""ipen"": null, ""is_wild"": 0, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Chondrus crispus stackhouse"", ""no_name_on_list"": 1, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000560_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000560_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000560_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000560_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000560"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": null, ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_jbn	74461	drog_000437	canonical		Chondrus crispus stackhouse	name_proposition	resolved_from_fallback_taxon_field	name_proposition		taxon_name;sample_name;taxon_name_final				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260126133551	2026-01-29T15:12:43.659Z					74461	1		0				Chondrus crispus stackhouse	1	Leaf		DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000437_04.jpg	DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000437_03.jpg		DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg	DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000437_01.jpg	DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000437_05.jpg		droguier_jbn		drog_000437								053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260126133551"", ""date_created"": ""2026-01-29T15:12:43.659Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74461, ""inat_upload"": 1, ""ipen"": null, ""is_wild"": 0, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Chondrus crispus stackhouse"", ""no_name_on_list"": 1, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000437_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000437_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000437_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000437_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000437"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": null, ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_jbn	74462	drog_000483	canonical		Chondrus crispus stackhouse	name_proposition	resolved_from_fallback_taxon_field	name_proposition		taxon_name;sample_name;taxon_name_final				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260126133753	2026-01-29T15:12:43.694Z					74462	1		0				Chondrus crispus stackhouse	1	Leaf		DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000483_04.jpg	DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000483_03.jpg		DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg	DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000483_01.jpg	DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000483_05.jpg		droguier_jbn		drog_000483								053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260126133753"", ""date_created"": ""2026-01-29T15:12:43.694Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74462, ""inat_upload"": 1, ""ipen"": null, ""is_wild"": 0, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Chondrus crispus stackhouse"", ""no_name_on_list"": 1, ""observation_subject"": ""Leaf"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000483_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000483_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000483_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Chondrus crispus stackhouse_drog_000483_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000483"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": null, ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_jbn	74463	drog_000559	canonical		Krameria lappacea	name_proposition	resolved_from_fallback_taxon_field	name_proposition		taxon_name;sample_name;taxon_name_final				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260126134016	2026-01-29T15:12:43.725Z					74463	1		0				Krameria lappacea	1	Root		DCIM/droguier_jbn/Krameria lappacea_drog_000559_04.jpg	DCIM/droguier_jbn/Krameria lappacea_drog_000559_03.jpg		DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg	DCIM/droguier_jbn/Krameria lappacea_drog_000559_01.jpg	DCIM/droguier_jbn/Krameria lappacea_drog_000559_05.jpg		droguier_jbn		drog_000559								053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260126134016"", ""date_created"": ""2026-01-29T15:12:43.725Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74463, ""inat_upload"": 1, ""ipen"": null, ""is_wild"": 0, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Krameria lappacea"", ""no_name_on_list"": 1, ""observation_subject"": ""Root"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Krameria lappacea_drog_000559_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Krameria lappacea_drog_000559_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Krameria lappacea_drog_000559_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Krameria lappacea_drog_000559_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000559"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": null, ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_jbn	74464	drog_000325	canonical		Krameria lappacea	name_proposition	resolved_from_fallback_taxon_field	name_proposition		taxon_name;sample_name;taxon_name_final				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260126134314	2026-01-29T15:12:43.751Z					74464	1		0				Krameria lappacea	1	Root		DCIM/droguier_jbn/Krameria lappacea_drog_000325_04.jpg	DCIM/droguier_jbn/Krameria lappacea_drog_000325_03.jpg		DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg	DCIM/droguier_jbn/Krameria lappacea_drog_000325_01.jpg	DCIM/droguier_jbn/Krameria lappacea_drog_000325_05.jpg		droguier_jbn		drog_000325								053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260126134314"", ""date_created"": ""2026-01-29T15:12:43.751Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74464, ""inat_upload"": 1, ""ipen"": null, ""is_wild"": 0, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Krameria lappacea"", ""no_name_on_list"": 1, ""observation_subject"": ""Root"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Krameria lappacea_drog_000325_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Krameria lappacea_drog_000325_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Krameria lappacea_drog_000325_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Krameria lappacea_drog_000325_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000325"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": null, ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_jbn	74465	drog_000394	canonical		Krameria lappacea	name_proposition	resolved_from_fallback_taxon_field	name_proposition		taxon_name;sample_name;taxon_name_final				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260126134654	2026-01-29T15:12:43.778Z					74465	1		0				Krameria lappacea	1	Root		DCIM/droguier_jbn/Krameria lappacea_drog_000394_04.jpg	DCIM/droguier_jbn/Krameria lappacea_drog_000394_03.jpg		DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg	DCIM/droguier_jbn/Krameria lappacea_drog_000394_01.jpg	DCIM/droguier_jbn/Krameria lappacea_drog_000394_05.jpg		droguier_jbn		drog_000394								053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260126134654"", ""date_created"": ""2026-01-29T15:12:43.778Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74465, ""inat_upload"": 1, ""ipen"": null, ""is_wild"": 0, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Krameria lappacea"", ""no_name_on_list"": 1, ""observation_subject"": ""Root"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Krameria lappacea_drog_000394_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Krameria lappacea_drog_000394_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Krameria lappacea_drog_000394_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Krameria lappacea_drog_000394_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000394"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": null, ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_jbn	74466	drog_000579	canonical		Krameria lappacea	name_proposition	resolved_from_fallback_taxon_field	name_proposition		taxon_name;sample_name;taxon_name_final				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260126134934	2026-01-29T15:12:43.812Z					74466	1		0				Krameria lappacea	1	Root		DCIM/droguier_jbn/Krameria lappacea_drog_000579_04.jpg	DCIM/droguier_jbn/Krameria lappacea_drog_000579_03.jpg		DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg	DCIM/droguier_jbn/Krameria lappacea_drog_000579_01.jpg	DCIM/droguier_jbn/Krameria lappacea_drog_000579_05.jpg		droguier_jbn		drog_000579								053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260126134934"", ""date_created"": ""2026-01-29T15:12:43.812Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74466, ""inat_upload"": 1, ""ipen"": null, ""is_wild"": 0, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Krameria lappacea"", ""no_name_on_list"": 1, ""observation_subject"": ""Root"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Krameria lappacea_drog_000579_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Krameria lappacea_drog_000579_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Krameria lappacea_drog_000579_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Krameria lappacea_drog_000579_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000579"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": null, ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_jbn	74467	drog_000441	canonical		Krameria lappacea	name_proposition	resolved_from_fallback_taxon_field	name_proposition		taxon_name;sample_name;taxon_name_final				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260126135210	2026-01-29T15:12:43.850Z					74467	1		0				Krameria lappacea	1	Root		DCIM/droguier_jbn/Krameria lappacea_drog_000441_04.jpg	DCIM/droguier_jbn/Krameria lappacea_drog_000441_03.jpg		DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg	DCIM/droguier_jbn/Krameria lappacea_drog_000441_01.jpg	DCIM/droguier_jbn/Krameria lappacea_drog_000441_05.jpg		droguier_jbn		drog_000441								053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260126135210"", ""date_created"": ""2026-01-29T15:12:43.850Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74467, ""inat_upload"": 1, ""ipen"": null, ""is_wild"": 0, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Krameria lappacea"", ""no_name_on_list"": 1, ""observation_subject"": ""Root"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Krameria lappacea_drog_000441_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Krameria lappacea_drog_000441_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Krameria lappacea_drog_000441_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Krameria lappacea_drog_000441_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000441"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": null, ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_jbn	74468	drog_000438	canonical		Krameria lappacea	name_proposition	resolved_from_fallback_taxon_field	name_proposition		taxon_name;sample_name;taxon_name_final				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260126135424	2026-01-29T15:12:43.878Z					74468	1		0				Krameria lappacea	1	Root		DCIM/droguier_jbn/Krameria lappacea_drog_000438_04.jpg	DCIM/droguier_jbn/Krameria lappacea_drog_000438_03.jpg		DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg	DCIM/droguier_jbn/Krameria lappacea_drog_000438_01.jpg	DCIM/droguier_jbn/Krameria lappacea_drog_000438_05.jpg		droguier_jbn		drog_000438								053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260126135424"", ""date_created"": ""2026-01-29T15:12:43.878Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74468, ""inat_upload"": 1, ""ipen"": null, ""is_wild"": 0, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Krameria lappacea"", ""no_name_on_list"": 1, ""observation_subject"": ""Root"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Krameria lappacea_drog_000438_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Krameria lappacea_drog_000438_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Krameria lappacea_drog_000438_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Krameria lappacea_drog_000438_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000438"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": null, ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
droguier_jbn	74469	drog_000312	canonical		Krameria lappacea	name_proposition	resolved_from_fallback_taxon_field	name_proposition		taxon_name;sample_name;taxon_name_final				Emmanuel Defossez	@manu_dfz	0000-0002-3279-9190			20260126135603	2026-01-29T15:12:43.906Z					74469	1		0				Krameria lappacea	1	Root		DCIM/droguier_jbn/Krameria lappacea_drog_000312_04.jpg	DCIM/droguier_jbn/Krameria lappacea_drog_000312_03.jpg		DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg	DCIM/droguier_jbn/Krameria lappacea_drog_000312_01.jpg	DCIM/droguier_jbn/Krameria lappacea_drog_000312_05.jpg		droguier_jbn		drog_000312								053e0368-4ed8-4569-a070-81a22ad13957							"{""MatchedCanonical"": null, ""TaxonId"": null, ""catalogue_number"": null, ""collector_fullname"": ""Emmanuel Defossez"", ""collector_inat"": ""@manu_dfz"", ""collector_orcid"": ""0000-0002-3279-9190"", ""comment_eco"": null, ""comment_env"": null, ""date"": ""20260126135603"", ""date_created"": ""2026-01-29T15:12:43.906Z"", ""date_updated"": null, ""extracted_id"": null, ""geometry"": null, ""herbivory_percent"": null, ""id"": 74469, ""inat_upload"": 1, ""ipen"": null, ""is_wild"": 0, ""latitude"": null, ""longitude"": null, ""match_name"": null, ""name_proposition"": ""Krameria lappacea"", ""no_name_on_list"": 1, ""observation_subject"": ""Root"", ""ott_id"": null, ""picture_cut"": ""DCIM/droguier_jbn/Krameria lappacea_drog_000312_04.jpg"", ""picture_detail"": ""DCIM/droguier_jbn/Krameria lappacea_drog_000312_03.jpg"", ""picture_free"": null, ""picture_general"": ""DCIM/droguier_jbn/Gentiana_lutea_L_drog_000333_02.jpg"", ""picture_panel"": ""DCIM/droguier_jbn/Krameria lappacea_drog_000312_01.jpg"", ""picture_panel_label"": ""DCIM/droguier_jbn/Krameria lappacea_drog_000312_05.jpg"", ""project"": null, ""qfield_project"": ""droguier_jbn"", ""rank"": null, ""sample_id"": ""drog_000312"", ""sample_name"": null, ""soil_type"": null, ""taxon_name"": null, ""taxon_name_final"": null, ""temperature_°C"": null, ""unique_id"": null, ""unknown"": null, ""user_created"": ""053e0368-4ed8-4569-a070-81a22ad13957"", ""user_updated"": null, ""uuid_qfield"": null, ""weather"": null, ""wikidataID"": null, ""x_coord"": null, ""y_coord"": null}"
